,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
1468044,51649365,DE,,,AA-IVA,AA-IVA,,,G18,11EP,,BMW,X5 XDRIVE 30LI,M1,M1,1,2210.0,,,,,,,PETROL,M,1998.0,180.0,,,,,,,P,2021,2021-07-06,,
1468377,51649698,DE,,,AA-IVA,AA-IVA,,,G18,11EP,11EP,BMW BRILLIANCE (RC),X5 XDRIVE 30LI,M1,M1,1,2210.0,,,,,,,PETROL,M,1998.0,180.0,,,,,,,P,2021,2021-10-25,,
1474798,51406119,DE,,,AA-IVA,AA-IVA,,,RAV4,AXAA54L-ANZMBA,,TOYOTA,RAV-4 XLE,M1,M1,1,1680.0,,,,,,,PETROL,M,2487.0,151.0,,,,,,,P,2021,2021-08-24,,
1475020,51406341,DE,,,AA-IVA,AA-IVA,,,2123SK,,,AVTOVAZ,NIVA TRAVEL LUXUS 4X4 OFF,M1G,M1G,1,1485.0,,,,,,,PETROL,M,1690.0,59.0,,,,,,,P,2021,2021-12-20,,
1475353,51406674,DE,,,AA-IVA,AA-IVA,,,2121,,,AVTOVAZ,LADA NIVA PUR 5-TUERER,M1G,M1G,1,1285.0,,,,,,,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-05-03,,
1475686,51407007,DE,,,AA-IVA,AA-IVA,,,2121,,,AVTOVAZ,LADA NIVA URBAN 5-TUERER,M1G,M1G,1,1285.0,,,,,,,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-09-03,,
1475909,51407230,DE,,,AA-IVA,AA-IVA,,,VJA300L,,,TOYOTA,TOYOTA LANDCRUISER 300,M1,M1,1,2548.0,,,300.0,,,,PETROL,M,3445.0,305.0,,,,,,,P,2021,2021-12-02,,
1476131,51407452,DE,,,AA-IVA,AA-IVA,,,2121,,,AVTOVAZ,LADA NIVA LEGEND 5-TUERER,M1G,M1G,1,1285.0,,,,,,,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-05-21,,
1478797,51410118,DE,,,AA-IVA,AA-IVA,,,2121,,,AVTOVAZ,LADA NIVA LEGEND BLACK 5T,M1G,M1G,1,1285.0,,,,,,,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-11-18,,
1483686,51415007,DE,,,AA-IVA,AA-IVA,,,MU2131,,,AVTOVAZ,"LADA NIVA, BRONTO",M1,M1,1,1395.0,,,,,,,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-11-04,,
1485464,51416785,DE,,,AA-IVA,AA-IVA,,,GF,K110101Y,K110101Y,LADA,LADA VESTA,M1,M1,1,1310.0,1428.0,,171.0,2635.0,1510.0,1510.0,PETROL,M,1596.0,75.0,,,,,,,P,2021,2021-11-23,,
1486242,51417563,DE,,,AA-IVA,AA-IVA,,,21541,,,APAL,JAEGER,M1G,M1G,1,1247.0,,,243.0,2200.0,1445.0,1430.0,PETROL,M,1690.0,61.0,,,,,,,P,2021,2021-11-29,,
1486353,51417674,DE,,,AA-IVA,AA-IVA,,E8*NIV18/858*HI1344,21541,,,LADA,JAEGER,M1G,M1G,1,1250.0,,,243.0,2200.0,1445.0,1430.0,PETROL,M,,61.0,,,,,,,P,2021,2021-07-26,,
1487352,51418673,DE,,,AA-IVA,AA-IVA,,,,,,SKODA,RAPIDE,M1,M1,1,1273.0,,,,,,,PETROL,M,1598.0,82.0,,,,,,,P,2021,2021-10-01,,
1490352,51421673,DE,,,AA-IVA,AA-IVA,,,XA50,AXAP54,AXAP54-ANXGBW,TOYOTA,RAV-4 PHEV,M1,M1,1,1991.0,2162.0,,26.0,2690.0,,,PETROL/ELECTRIC,P,2487.0,131.0,,,,,,,P,2021,2021-06-10,,
1492574,51423895,DE,,,AA-IVA,AA-IVA,,,J20,URJ202,URJ202L-GNTVKW,TOYOTA,TOYOTA LAND CRUISER 200 V8,M1G,M1G,1,2785.0,,,344.0,,,,PETROL,M,4608.0,227.0,,,,,,,P,2021,2021-08-04,,
1495908,51427229,DE,,,AA-IVA,AA-IVA,,,URJ200L,,,TOYOTA,TOYOTA LAND CRUISER V8,M1,M1,1,2815.0,,,,,,,PETROL,M,5663.0,284.0,,,,,,,P,2021,2021-11-08,,
1497906,51429227,DE,,,AA-IVA,AA-IVA,,,XC60,,,VOLVO,VOLVO XC 60,M1,M1,1,1900.0,,,264.0,,,,PETROL,M,1969.0,186.0,,,,,,,P,2021,2021-04-29,,
1498128,51429449,DE,,,AA-IVA,AA-IVA,,,X,,,VOLVO,XC40 T5 AWD,M1G,M1G,1,1684.0,,,,,,,PETROL,M,1969.0,185.0,,,,,,,P,2021,2021-08-11,,
1498462,51429783,DE,,,AA-IVA,AA-IVA,,,L,,,VOLVO,XC90 T8 RECHARGE EAWD,M1G,M1G,1,2313.0,,,,,,,PETROL/ELECTRIC,P,1969.0,233.0,,,,,,,P,2021,2021-11-08,,
1498684,51430005,DE,IP-0009-JT1-1,,AA-IVA,AA-IVA,,,CC,,,AMBARELLA,LX,M1,M1,1,2313.0,2298.0,,178.0,2790.0,1640.0,1650.0,PETROL,H,3456.0,193.0,,,,,,,P,2021,2021-03-09,,
1499128,51430449,DE,IP-M158EVO-ZA9-1,,AA-IVA,AA-IVA,,E9*IV18/858-10009,C9,C9RN,C9PAN,PAGANI,HUAYRA TRICOLORE,M1,M1,1,1453.0,1531.0,,361.0,2795.0,1651.0,1660.0,PETROL,M,5980.0,590.0,,,,,,,P,2021,2021-04-21,,
1499462,51430783,DE,,,AA-IVA,AA-IVA,,,144-M9626,,,MASERATI,GHIBLI S,M1,M1,1,1925.0,,,,,,,PETROL,M,2979.0,316.0,,,,,,,P,2021,2021-09-30,,
1499573,51430894,DE,IP-E3_2020_0002_ZAM-1,,AA-IVA,AA-IVA,,E3*2007/46*0224*21,M156,7H2,5HAP,MASERATI,GHIBLI TROFEO,M1,M1,1,2035.0,2207.0,,285.0,2998.0,1633.0,1658.0,PETROL,M,3798.0,427.0,,,,,,,P,2021,2021-01-07,,
1499684,51431005,DE,,,AA-IVA,AA-IVA,,,937(ALFAROMEO),BXB1A/06,,,ALFA ROMEO 147,M1,M1,1,1295.0,,,,,,,PETROL,M,1598.0,88.0,,,,,,,P,2021,2021-08-09,,
1499906,51431227,DE,,,AA-IVA,AA-IVA,,,TONALE,,,ALFA ROMEO,ALFA ROMEO,M1,M1,1,1635.0,,,,,,,DIESEL,M,1598.0,130.0,,,,,,,P,2021,2021-11-05,,
1500127,51431448,DE,IP-03-250-0092-ZFA-1,,AA-IVA,AA-IVA,,,IFI2,PIFIGFD,A635/ED4,FIAT,FIAT DUCATO,M1,M1,1,3023.0,3274.0,,300.0,3800.0,1988.0,3800.0,DIESEL,M,2287.0,118.0,,,,,,,P,2021,2021-03-01,,
1500238,51431559,DE,IP-032500092-ZFA-1,,AA-IVA,AA-IVA,,,FA5,S,AYS4504HUA/E,AL-KO,S80,M1,M1,1,3211.0,3599.0,,312.0,4305.0,1810.0,1980.0,DIESEL,M,2287.0,118.0,,,,,,,P,2021,2021-05-18,,
1500904,51432225,DE,IP-032500018ZFA-1,,AA-IVA,AA-IVA,,,CA,V9G2N,06ES40,,V6600 SB,M1,M1,1,2638.0,2875.0,,280.0,3800.0,1810.0,1790.0,DIESEL,M,2287.0,103.0,,,,,,,P,2021,2021-04-15,,
1501126,51432447,DE,IP-02500108ZFA-1,,AA-IVA,AA-IVA,,,CIV1/CEN/CFC1,,,CHALLENGER,VANS V217,M1,M1,1,2903.0,3088.0,,197.0,4035.0,1810.0,1790.0,DIESEL,M,2287.0,103.0,,,,,,,P,2021,2021-07-29,,
1501237,51432558,DE,IP-032500076-ZFA-1,,AA-IVA,AA-IVA,,,CIA8,M1FF,AMZC215,FORSTER,FA 741 VB,M1,M1,1,3074.0,3478.0,,203.0,4035.0,1810.0,1980.0,DIESEL,M,2287.0,118.0,,,,,,,P,2021,2021-07-29,,
1501458,51432779,DE,IP-032500092-ZFA-1,,AA-IVA,AA-IVA,,,CIA8,M1FR,M1FR,ROLLER TEAM,ZEFIRO 287 P,M1,M1,1,3064.0,3456.0,,312.0,4035.0,1810.0,1980.0,DIESEL,M,2287.0,118.0,,,,,,,P,2021,2021-09-06,,
1501570,51432891,DE,IP-E3-ZFA-2018-0020,,AA-IVA,AA-IVA,,E3*2007/46*0064*57,312,AXY1A,18D,FIAT,ABARTH 500,M1,M1,1,1150.0,1217.0,,167.0,2300.0,1408.0,1415.0,PETROL,M,1368.0,107.0,,,,,,,P,2021,2021-01-29,,
1501792,51433113,DE,,,AA-IVA,AA-IVA,,,FA1,,,FIAT,500,M1,M1,1,1375.0,,0.0,0.0,,,,ELECTRIC,E,,43.0,,,,,,,P,2021,2021-03-01,,
1501903,51433224,DE,,,AA-IVA,AA-IVA,,,F152,BC,G,FERRARI,SP43,M1,M1,1,1875.0,,,,,,,PETROL,M,6496.0,585.0,,,,,,,P,2021,2021-02-01,,
1502125,51433446,DE,,,AA-IVA,AA-IVA,,,F142,,,FERRARI,488 CHALLENGE EVO,M1,M1,1,1340.0,,,,,,,PETROL,M,3902.0,493.0,,,,,,,P,2021,2021-07-14,,
1502456,51433777,DE,IP-F142CDE-ZFF-1,,AA-IVA,AA-IVA,,,F142,CD,E,FERRARI,F89 SPIDER,M1,M1,1,1675.0,1782.0,,296.0,2650.0,1677.0,1646.0,PETROL,M,3092.0,530.0,,,,,,,P,2021,2021-07-27,,
1503005,51434326,DE,IP-0018-ZHW-1,,AA-IVA,AA-IVA,,E3*KS07/46*0279*13,724,A1,1AAEAFHH,AUTOMOBILI LAMBORGHINI S.P.A.,HURACAN,M1,M1,1,1525.0,1682.0,,331.0,2620.0,1688.0,1647.0,PETROL,M,5204.0,470.0,,,,,,,P,2021,2021-10-26,,
1503665,51434986,DE,IP-E3-ZHW-2018-0008,,AA-IVA,AA-IVA,,E3*KS07/46*0075*14,834,N,21AHC,AUTOMOBILI LAMBORGHINI S.P.A.,AVENTADOR,M1,M1,1,1765.0,1912.0,,486.0,2700.0,1720.0,1680.0,PETROL,M,6498.0,566.0,,,,,,,P,2021,2021-03-03,,
1504108,51435431,DE,IP-0003-ZHW-1,,AA-IVA,AA-IVA,,,724,T2,T2,LAMBORGHINI,HURACAN,M1,M1,1,1727.0,1866.0,,338.0,2620.0,1668.0,1620.0,PETROL,M,5204.0,470.0,,,,,,,P,2021,2021-10-27,,
1504883,51436208,DE,IP-E3_2021_0001-ZN6-1,,AA-IVA,AA-IVA,,E3*2007/46*0224*25,M156,1E4,5AP1,MASERATI,LEVANTE S,M1,M1,1,2184.0,2316.0,,273.0,3004.0,1637.0,1699.0,PETROL,M,2979.0,316.0,,,,,,,P,2021,2021-07-09,12.1,
1504994,51436319,DE,IP-E320190004-ZN6-1,,AA-IVA,AA-IVA,,,M156,,,MASERATI,LEVANTE TROFEO,M1,M1,1,2245.0,2432.0,,360.0,3004.0,1637.0,1699.0,PETROL,M,3798.0,427.0,,,,,,,P,2021,2021-10-05,,
1505216,51436541,DE,IP-E3-ZHW-2018-0009,,AA-IVA,AA-IVA,,E3*2007/46*0616*01,636,BAAA,AAAAAAAAAAA,AUTOMOBILI LAMBORGHINI S.P.A.,URUS,M1G,M1G,1,2272.0,2525.0,,325.0,3003.0,1695.0,1710.0,PETROL,M,3996.0,478.0,,,,,,,P,2021,2021-01-18,,
1505882,51437208,DE,,,AA-IVA,AA-IVA,,,PALISADEAWD,,,HYUNDAI,PALISADE AWD ULTIMATE,M1G,M1G,1,2022.0,,,272.0,,,,PETROL,M,3778.0,214.0,,,,,,,P,2021,2021-10-25,,
1506987,51438318,DE,,,AA-IVA,AA-IVA,,,4L,URUS,LAMBO,LAMBORGHINI,URUS,M1,M1,1,2430.0,,,,,,,PETROL,M,3993.0,478.0,,,,,,,P,2021,2021-02-11,,
1511419,51442762,DE,,,AA-IVA,AA-IVA,,,BC3CUV,,,HYUNDAI,HYUNDAI BAYON,M1,M1,1,1145.0,,,125.0,,,,PETROL,M,998.0,88.0,,,,,,,P,2021,2021-03-23,,
1512412,51443760,DE,IP-YHY____MB6_112A-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0440*17,0,B,YHYJ-C2P000,CITROEN,C4 CACTUS,M1,M1,1,1160.0,1305.0,,119.0,2595.0,1483.0,1480.0,DIESEL,M,1499.0,75.0,,,,,,,P,2021,2021-05-18,,
1512525,51443873,DE,IP-04-KMH-2018-1081,,AA-IVA,AA-IVA,,E4*2007/46*1157*09,AE,B5P21,D61CY1,HYUNDAI,IONIQ,M1,M1,1,1570.0,1699.0,26.0,26.0,2700.0,1555.0,1569.0,PETROL/ELECTRIC,P,1580.0,77.0,117.0,,,,,,P,2021,2021-01-28,,52.0
1513600,51444949,DE,IP-02-VF7-2018-1760,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0068*07,1,NZKY,Z/1,CITROEN,C-ZERO,M1,M1,1,1140.0,1208.0,0.0,0.0,2550.0,1270.0,1310.0,ELECTRIC,E,,35.0,170.0,,,,,,P,2021,2021-01-07,,
1514744,51446095,DE,IP-091930-KMH-1,,AA-IVA,AA-IVA,,E4*2007/46*1259*13,OS,F5P61,D73A12Y1,HYUNDAI,"KONA, KAUAI",M1,M1,1,1395.0,1568.0,,153.0,2600.0,1559.0,1568.0,PETROL,M,1598.0,146.0,,E9 29,,1.4,,,P,2021,2021-08-13,,
1515854,51447207,DE,,,AA-IVA,AA-IVA,,,OS,,,HYUNDAI,KONA,M1,M1,1,1460.0,,,152.0,,,,PETROL,M,1598.0,146.0,,,,,,,P,2021,2021-08-26,,
1518672,50600031,DE,IP-JAA1MUP0010_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*07,RJA,BH2,MU4UA0FA5000,RENAULT,CLIO E-TECH HYBRID,M1,M1,1,1313.0,1420.0,,98.0,2583.0,1494.0,1506.0,PETROL,H,1598.0,67.0,,,,,,,P,2021,2021-03-12,,
1518707,50600066,DE,,,AA-IVA,AA-IVA,,,F56,51DH,,BMW,COOPER S,M1,M1,1,1305.0,,,,,,,PETROL,M,1998.0,141.0,,,,,,,P,2021,2021-05-21,,
1519707,50601066,DE,,,AA-IVA,AA-IVA,,,PACIFICA,,,CHRYSLER,PACIFICA HYBRID LIMITED,M1,M1,1,2348.0,,,50.0,,,,PETROL/ELECTRIC,P,3605.0,194.0,,,,,,,P,2021,2021-10-28,,
1521914,50603273,DE,,,AA-IVA,AA-IVA,,,PACIFICA,HYBRID,HYBRID,CHRYSLER,CHRYSLER PACIFICA,M1,M1,1,2360.0,,,67.0,,,,PETROL/ELECTRIC,P,3605.0,194.0,,,,,,,P,2021,2021-11-09,,
1522454,50603813,DE,,,AA-IVA,AA-IVA,,,F57,61DL,,BMW,JOHN COOPER WORKS,M1,M1,1,1450.0,,,,,,,PETROL,M,1998.0,170.0,,,,,,,P,2021,2021-01-26,,
1523565,50604924,DE,,,AA-IVA,AA-IVA,,,F60,81BR,,MINI,COOPER S COUNTRYMAN ALL4,M1,M1,1,1645.0,,,,,,,PETROL,M,1998.0,141.0,,,,,,,P,2021,2021-08-25,,
1524215,50605574,DE,IP-0000160-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1683*07,FMK,JZ91,DAW50000,MINI,CLUBMAN JOHN COOPER WORKS ALL4,M1,M1,1,1625.0,1752.0,,185.0,2670.0,1549.0,1559.0,PETROL,M,1998.0,225.0,,,,,,,P,2021,2021-02-01,,
1524326,50605685,DE,,,AA-IVA,AA-IVA,,,F54,JZ91,,MINI,JOHN COOPER WORKS ALL4,M1,M1,1,1625.0,,,,,,,PETROL,M,1998.0,225.0,,,,,,,P,2021,2021-03-19,,
1525213,50606573,DE,IP-0000020-WBA-1,,AA-IVA,AA-IVA,,E1*2007/46*1683*08,FMK,LV11,DHW500L0,MINI,CLUBMAN ONE,M1,M1,1,1395.0,1515.0,,145.0,2670.0,1563.0,1565.0,PETROL,M,1499.0,75.0,,,,,,,P,2021,2021-02-15,,
1525436,50606796,DE,,,AA-IVA,AA-IVA,,,F54,LV31,LV31,MINI,COOPER CLUBMAN,M1,M1,1,1375.0,,,,,,,PETROL,M,1499.0,100.0,,,,,,,P,2021,2021-12-09,,
1525657,50607017,DE,,,AA-IVA,AA-IVA,,,F54,LV71,LV71,MINI,COOPER S CLUBMAN,M1,M1,1,1455.0,,,,,,,PETROL,M,1998.0,141.0,,,,,,,P,2021,2021-09-03,,
1526309,50607670,DE,,,AA-IVA,AA-IVA,,,HYBRID,,,CHRYSLER,PACIFICA HYBRID,M1,M1,1,2360.0,,,67.0,,,,PETROL/ELECTRIC,P,3605.0,194.0,,,,,,,P,2021,2021-03-24,,
1526531,50607892,DE,,,AA-IVA,AA-IVA,,,F54,XJ12,,MINI,COOPER S ALL4 CLUBMAN,M1,M1,1,1535.0,,,,,,,PETROL,M,1998.0,141.0,,,,,,,P,2021,2021-07-29,,
1527738,50609099,DE,,,AA-IVA,AA-IVA,,,197,,,MERCEDES-AMG,AMG GT R,M1,M1,1,1650.0,1716.0,,291.0,2630.0,1694.0,1683.0,PETROL,M,3982.0,430.0,,,,,,,P,2021,2021-03-22,,
1527960,50609321,DE,,,AA-IVA,AA-IVA,,,197,,,MERCEDES-AMG,MERCEDES-AMG GT R,M1,M1,1,1650.0,,,292.0,,,,PETROL,M,3982.0,430.0,,,,,,,P,2021,2021-01-21,,
1528293,50609654,DE,,,AA-IVA,AA-IVA,,,197,Z380P0,1ZAA0204,MERCEDES-AMG,AMG GT C,M1,M1,1,1700.0,,,,,,,PETROL,M,3982.0,410.0,,,,,,,P,2021,2021-06-17,,
1528404,50609765,DE,,,AA-IVA,AA-IVA,,,197,,,MERCEDES-AMG,AMG GT BLACK SERIES,M1,M1,1,1755.0,1755.0,,,2635.0,1694.0,1694.0,PETROL,M,3982.0,537.0,,,,,,,P,2021,2021-12-15,,
1529283,50610644,DE,IP-2020_1803-WMX-1,,AA-IVA,AA-IVA,,E1*2007/46*0233*20,197,Z480T0,1ZAA020A,MERCEDES-AMG,MERCEDES-AMG GT C,M1,M1,1,1735.0,1798.0,,290.0,2630.0,1684.0,1695.0,PETROL,M,3982.0,410.0,,,,,,,P,2021,2021-07-15,12.8,
1529389,50610750,DE,,,AA-IVA,AA-IVA,,,298,,,MERCEDES-AMG,AMG ONE,M1,M1,1,1770.0,1804.0,,333.0,2720.0,1756.0,1723.0,PETROL/ELECTRIC,P,1598.0,405.0,,,,,,,P,2021,2021-11-18,,
1530389,50611750,DE,,,AA-IVA,AA-IVA,,,F60,23BS,,MINI,COOPER SE COUNTRYMAN ALL4,M1,M1,1,1785.0,,,,,,,PETROL/ELECTRIC,P,1499.0,100.0,,,,,,,P,2021,2021-03-02,,
1531055,50612416,DE,,,AA-IVA,AA-IVA,,,F60,33BS,33BS,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,M1,M1,1,1680.0,,,,,,,PETROL,M,1998.0,225.0,,,,,,,P,2021,2021-10-22,,
1531596,50612957,DE,,,AA-IVA,AA-IVA,,,KSADF1,2E221C,1DE4A6D,E.GO,LIFE,M1,M1,1,1231.0,,0.0,0.0,,,,ELECTRIC,E,,,,,,,,,P,2021,2021-04-20,,
1532931,50614292,DE,,,AA-IVA,AA-IVA,,,PACIFICA,RUFH53,RUFH53,CHRYSLER,PACIFICA TOURING L AWD,M1,M1,1,2271.0,,,,,,,PETROL,M,3605.0,211.0,,,,,,,P,2021,2021-11-12,,
1534794,50616155,DE,,,AA-IVA,AA-IVA,,,982,,,PORSCHE,CAYMAN,M1,M1,1,1440.0,,,,,,,PETROL,M,1988.0,220.0,,,,,,,P,2021,2021-04-09,,
1534905,50616266,DE,,,AA-IVA,AA-IVA,,,992,,,PORSCHE,911 CARRERA T,M1,M1,1,1580.0,,,,,,,PETROL,M,2981.0,283.0,,,,,,,P,2021,2021-03-25,,
1536126,50617488,DE,,,AA-IVA,AA-IVA,,,992,CA11,,PORSCHE,,M1,M1,1,1410.0,,,,,,,PETROL,M,1988.0,220.0,,,,,,,P,2021,2021-06-29,,
1540094,50621456,DE,,,AA-IVA,AA-IVA,,,982,,,PORSCHE,CAYMAN S,M1,M1,1,1460.0,,,193.0,,,,PETROL,M,2497.0,257.0,,,,,,,P,2021,2021-11-18,,
1540162,50621524,DE,IP-JLA1N0PDW5A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*00,RJL,LH2,N0BUA1110000,RENAULT,ARKANA / MEGANE CONQUEST,M1,M1,1,1411.0,1503.0,,135.0,2720.0,1562.0,1584.0,PETROL,H,1332.0,103.0,,,,,,,P,2021,2021-04-23,6.0,
1540309,50621671,DE,IP-JLA1N0PDW5A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*01,RJL,LH2,N0BUA1110000,RENAULT,ARKANA,M1,M1,1,1411.0,1519.0,,132.0,2720.0,1562.0,1584.0,PETROL,H,1332.0,103.0,,E2 33,,1.4,,,P,2021,2021-06-25,5.8,
1540321,50621683,DE,IP-JLA1MUP001A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*02,RJL,LH2,MU4UA2210000,RENAULT,ARKANA E-TECH / MEGANE CONQUEST E-TECH,M1,M1,1,1510.0,1629.0,,113.0,2720.0,1562.0,1584.0,PETROL,H,1598.0,69.0,,,,,,,P,2021,2021-07-13,5.0,
1540383,50621745,DE,IP-JLA1MUP001A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*02,RJL,LH2,MU4UA2210000,RENAULT,ARKANA E-TECH,M1,M1,1,1510.0,1601.0,,112.0,2720.0,1562.0,1584.0,PETROL,H,1598.0,69.0,,,,,,,P,2021,2021-10-21,5.0,
1540650,50622012,DE,,,AA-IVA,AA-IVA,,,PACIFICA,RUFT53,,CHRYSLER,PACIFICA TOURING LTD.,M1,M1,1,2115.0,,,,,,,PETROL,M,3605.0,211.0,,,,,,,P,2021,2021-06-28,,
1540761,50622123,DE,,,AA-IVA,AA-IVA,,,992,,,PORSCHE,911 SAFARI,M1,M1,1,1700.0,,,,,,,PETROL,M,2981.0,353.0,,,,,,,P,2021,2021-12-13,,
1542316,50623678,DE,,,AA-IVA,AA-IVA,,,991,,,PORSCHE,991 CARRERA S,M1,M1,1,1615.0,,,276.0,,,,PETROL,M,2981.0,309.0,,,,,,,P,2021,2021-09-21,,
1542872,50624234,DE,,,AA-IVA,AA-IVA,,,PACIFICA,,,CHRYSLER,CHRYSLER PACIFICA LIMITED,M1,M1,1,2290.0,,,313.0,,,,PETROL,M,3605.0,214.0,,,,,,,P,2021,2021-08-23,,
1543761,50625123,DE,,,AA-IVA,AA-IVA,,,982,,,PORSCHE,GT4,M1,M1,1,1565.0,,,,,,,PETROL,M,3995.0,309.0,,,,,,,P,2021,2021-06-16,,
1544095,50625457,DE,,,AA-IVA,AA-IVA,,,992,,,PORSCHE,992 GT3,M1,M1,1,1557.0,,,,,,,PETROL,M,3996.0,383.0,,,,,,,P,2021,2021-06-16,,
1547471,50628833,DE,IP-0010352-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*2007/46*1989*00,GHOST FAMILY,FK41,DAW50000,ROLLS-ROYCE,GHOST,M1,M1,1,2435.0,2558.0,,364.0,3295.0,1618.0,1657.0,PETROL,M,6592.0,420.0,,,,,,,P,2021,2021-12-21,,
1547473,50628835,DE,IP-0010352-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*2007/46*1989*00,GHOST FAMILY,XZ81,DAW40000,ROLLS-ROYCE,DAWN,M1,M1,1,2635.0,2714.0,,374.0,3112.0,1618.0,1665.0,PETROL,M,6592.0,420.0,,,,,,,P,2021,2021-09-10,,
1547475,50628837,DE,IP-0010351-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*2007/46*1919*02,CULLIN,TV41,DAW40000,ROLLS-ROYCE,CULLIN,M1G,M1G,1,2735.0,2935.0,,370.0,3295.0,1702.0,1674.0,PETROL,M,6749.0,420.0,,,,,,,P,2021,2021-05-18,,
1547522,50628884,DE,IP-0000006-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*KS07/46*0077*00,RRASF02,TD41,IAW40000,ROLLS-ROYCE,GHOST EWB,M1,M1,1,2605.0,2797.0,,358.0,3465.0,1674.0,1698.0,PETROL,M,6749.0,420.0,,,,,,,P,2021,2021-11-08,,
1547530,50628892,DE,IP-0000796-WBA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*KS18/858*00003*01,RRASF02,TD81,IAW40000,ROLLS-ROYCE,GHOST BLACK BADGE,M1,M1,1,2575.0,2788.0,,359.0,3295.0,1680.0,1698.0,PETROL,M,6749.0,441.0,,,,,,,P,2021,2021-11-04,15.8,
1547573,50628935,DE,IP-0000007-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*KS18/858*00003*00,RRASF02,TV61,IAW50000,ROLLS-ROYCE,CULLINAN BLACK BADGE,M1G,M1G,1,2785.0,2885.0,,374.0,3295.0,1674.0,1702.0,PETROL,M,6749.0,441.0,,,,,,,P,2021,2021-02-23,16.4,
1547619,50628981,DE,IP-0010420-SCA-1,BMW,ROLLS ROYCE,ROLLS-ROYCE MOTOR CARS LTD,,E1*2007/46*1989*00,GHOST FAMILY,XZ01,DAW40000,ROLLS-ROYCE,WRAITH,M1,M1,1,2435.0,2514.0,,358.0,3112.0,1618.0,1665.0,PETROL,M,6592.0,441.0,,,,,,,P,2021,2021-06-24,15.9,
1547725,50629087,DE,IP-AS23P_2020_01-LSJ-1,VW-SAIC,SAIC MOTOR CORPORATION,SAIC MOTOR CORPORATION LTD,,E5*2018/858*00003*01,AS23P-L,3PAB1OH,SA5LIH,"MG, ROEWE",MG EHS PLUG-IN HYBRID,M1,M1,1,1812.0,1923.0,41.0,43.0,2722.0,1574.0,1593.0,PETROL/ELECTRIC,P,1490.0,119.0,240.0,,,,,,P,2021,2021-10-27,8.0,
1547761,50629123,DE,,,AA-IVA,AA-IVA,,,982,,,PORSCHE,GT4 RS,M1,M1,1,1525.0,,,,,,,PETROL,M,3996.0,368.0,,,,,,,P,2021,2021-02-18,,
1549202,50630564,DE,IP-EP21_2020_02-LSJ-1,VW-SAIC,SAIC MOTOR CORPORATION,SAIC MOTOR CORPORATION LTD,,E4*2018/858*00004*00,EP21,1EAB3EI,UA5LJE,"MG, ROEWE",MG MARVEL R ELECTRIC,M1,M1,1,1995.0,1967.0,0.0,0.0,2804.0,1616.0,1625.0,ELECTRIC,E,,105.0,209.0,,,,,,P,2021,2021-07-09,,370.0
1549205,50630567,DE,,,AA-IVA,AA-IVA,,,992,,,PORSCHE,992 GT3 RS,M1,M1,1,1545.0,,,,,,,PETROL,M,3996.0,386.0,,,,,,,P,2021,2021-12-09,,
